datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
11/19/2001,29.1,13.1,20.2,27.7,13.1,19.9,8.8,51.9,0,0,0,,,,,11.2,289.2,1015.1,0,1.7,,,,,2001-11-19T06:46:48,2001-11-19T17:25:54,0.09,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/20/2001,28.1,11.5,19.7,27.2,11.5,19.5,8.9,53.3,0,0,0,,,,,11.2,320.7,1017.4,0,1.5,,,,,2001-11-20T06:47:37,2001-11-20T17:25:34,0.14,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/21/2001,29.1,12.4,20.3,27.9,12.4,20.1,9,52,0,0,0,,,,,11.2,304.9,1016.7,0,1.6,,,,,2001-11-21T06:48:25,2001-11-21T17:25:16,0.18,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/22/2001,27.3,11.7,19.1,27.3,11.7,19,8.5,53.3,0,0,0,,,,,13,301.9,1015.9,3.2,1.4,,,,,2001-11-22T06:49:13,2001-11-22T17:24:59,0.23,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/23/2001,28.1,13,19.3,27.7,13,19.2,8.8,53.3,0,0,0,,,,,18.4,280.7,1015.3,0,1.7,,,,,2001-11-23T06:50:02,2001-11-23T17:24:45,0.28,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/24/2001,28.1,12.6,19.7,27.2,12.6,19.5,6.6,45.5,0,0,0,,,,,13,290.2,1015.9,0,2.1,,,,,2001-11-24T06:50:50,2001-11-24T17:24:31,0.32,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/25/2001,28.1,11.3,19.2,27,11.3,19.1,6.9,47.8,0,0,0,,,,,13,282,1016.6,0,1.8,,,,,2001-11-25T06:51:38,2001-11-25T17:24:20,0.37,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/26/2001,26.1,11.2,19,26.1,11.2,19,7.3,49.8,0,0,0,,,,,14.8,294.1,1015.8,0,1.9,,,,,2001-11-26T06:52:26,2001-11-26T17:24:10,0.41,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/27/2001,26.1,10.4,18.1,26.1,10.4,18.1,7.4,52.7,0,0,0,,,,,7.6,271.4,1016.6,5,1.6,,,,,2001-11-27T06:53:14,2001-11-27T17:24:01,0.44,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/28/2001,26.1,11.3,17.1,26.1,11.3,17.1,7.8,57.3,0,0,0,,,,,14.8,298.6,1015,0,1.5,,,,,2001-11-28T06:54:01,2001-11-28T17:23:54,0.47,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/29/2001,25.1,10.3,18.2,25.1,10.3,18.2,7.3,52.2,0,0,0,,,,,14.8,312.2,1016.3,0,1.7,,,,,2001-11-29T06:54:48,2001-11-29T17:23:49,0.49,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
11/30/2001,26.1,9.4,17.8,26.1,9.4,17.8,6.6,51.5,0,0,0,,,,,25.9,289.1,1016.8,0,1.9,,,,,2001-11-30T06:55:35,2001-11-30T17:23:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/1/2001,27.1,12.8,19,26.3,12.8,19,7.8,50.7,0,0,0,,,,,24.1,291.8,1015.3,3.4,2.4,,,,,2001-12-01T06:56:22,2001-12-01T17:23:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/2/2001,26.1,11.1,17.9,26.1,11.1,17.9,7.8,53.9,0,0,0,,,,,22.3,281.6,1014.4,2.9,2.4,,,,,2001-12-02T06:57:08,2001-12-02T17:23:44,0.52,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/3/2001,27.1,11.1,18.5,26.3,11.1,18.4,7,50.6,0,0,0,,,,,14.8,279.7,1014.5,7.1,2.3,,,,,2001-12-03T06:57:54,2001-12-03T17:23:45,0.54,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/4/2001,28.1,10.7,18.6,26.9,10.7,18.5,7.1,50.7,0,0,0,,,,,11.2,271,1014.1,0,1.9,,,,,2001-12-04T06:58:40,2001-12-04T17:23:49,0.58,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/5/2001,28.1,11.3,19.5,27,11.3,19.4,8.8,52.8,0,0,0,,,,,18.4,294.9,1013.6,0,1.9,,,,,2001-12-05T06:59:25,2001-12-05T17:23:53,0.63,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/6/2001,26.1,11,17.7,26.1,11,17.7,7.4,54.8,0,0,0,,,,,14.8,287.4,1014.8,3.5,1.9,,,,,2001-12-06T07:00:09,2001-12-06T17:24:00,0.68,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/7/2001,27.1,11.8,19.9,26.4,11.8,19.8,8,48.7,0,0,0,,,,,14.8,278.7,1013.7,5.9,2.4,,,,,2001-12-07T07:00:53,2001-12-07T17:24:08,0.74,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/8/2001,27.1,11.7,18.8,26.5,11.7,18.8,9,55.6,0,0,0,,,,,18.4,292.5,1013.9,16.7,1.5,,,,,2001-12-08T07:01:36,2001-12-08T17:24:17,0.79,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/9/2001,25.3,11.1,17.5,25.3,11.1,17.5,7.5,55.5,0,0,0,,,,,18.4,278.4,1014.7,6.3,1.8,,,,,2001-12-09T07:02:19,2001-12-09T17:24:29,0.85,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/10/2001,23.1,7.1,16.3,23.1,3.9,16.2,9.2,62.6,0,0,0,,,,,18.4,103.6,1016.3,2.9,1.1,,,,,2001-12-10T07:03:00,2001-12-10T17:24:41,0.9,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/11/2001,23.1,13.4,17.2,23.1,13.4,17.2,11,68.3,0,0,0,,,,,22.3,104.6,1016.6,5.7,1.1,,,,,2001-12-11T07:03:42,2001-12-11T17:24:56,0.94,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/12/2001,25.1,11.3,17.4,25.1,11.3,17.4,11.9,73.2,0,0,0,,,,,13,296.8,1018.1,7.4,0.9,,,,,2001-12-12T07:04:22,2001-12-12T17:25:12,0.97,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/13/2001,23.1,11.5,16.3,23.1,11.5,16.3,9.1,65.5,0,0,0,,,,,18.4,280.6,1019.1,11.5,1.2,,,,,2001-12-13T07:05:01,2001-12-13T17:25:29,0.99,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/14/2001,23.1,7.1,15.2,23.1,7.1,15.2,8.7,66.6,0,0,0,,,,,13,98.6,1019.6,37.7,1.1,,,,,2001-12-14T07:05:40,2001-12-14T17:25:48,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
12/15/2001,21.1,11.5,15.6,21.1,11.5,15.6,11.3,77.2,0,0,0,,,,,16.6,95.3,1019.1,48.8,1,,,,,2001-12-15T07:06:17,2001-12-15T17:26:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
12/16/2001,22.1,9.4,15.1,22.1,9.4,15.1,11.6,81,0,0,0,,,,,7.6,258.5,1019.3,7.7,0.8,,,,,2001-12-16T07:06:54,2001-12-16T17:26:30,0.01,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/17/2001,23.1,10.1,15.4,23.1,10.1,15.4,9.6,71.4,0,0,0,,,,,13,293.2,1019.8,9,1,,,,,2001-12-17T07:07:30,2001-12-17T17:26:53,0.04,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/18/2001,24.1,9.6,16.4,24.1,9.6,16.4,9.3,66,0,0,0,,,,,8.8,300.7,1019.8,13.6,1.5,,,,,2001-12-18T07:08:04,2001-12-18T17:27:18,0.07,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/19/2001,23.1,11.3,16.9,23.1,11.3,16.9,9.2,63.7,0,0,0,,,,,14.8,344.4,1021.6,13,1.4,,,,,2001-12-19T07:08:38,2001-12-19T17:27:44,0.1,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/20/2001,22.2,8.1,14.7,22.2,8,14.6,8.5,69.4,0,0,0,,,,,18.4,289.6,1021.5,0,1.4,,,,,2001-12-20T07:09:10,2001-12-20T17:28:12,0.14,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/21/2001,21.7,7.1,13.7,21.7,6.3,13.7,6.8,66.6,0,0,0,,,,,14.8,282.5,1021.9,0,1.5,,,,,2001-12-21T07:09:41,2001-12-21T17:28:40,0.19,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/22/2001,21.6,6.8,13.5,21.6,6.8,13.5,6.4,65.9,0,0,0,,,,,9.4,300.1,1022.4,0,1.4,,,,,2001-12-22T07:10:11,2001-12-22T17:29:10,0.23,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/23/2001,22.1,6.4,13.5,22.1,6.4,13.5,6.9,67.5,0,0,0,,,,,11.2,295.9,1020.8,0,1.3,,,,,2001-12-23T07:10:40,2001-12-23T17:29:42,0.28,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/24/2001,21.2,7.4,13.7,21.2,7.4,13.7,8.1,71.5,0,0,0,,,,,9.4,298.4,1019.7,0,1,,,,,2001-12-24T07:11:08,2001-12-24T17:30:14,0.33,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/25/2001,23.1,6.4,14.2,23.1,6.4,14.2,8.2,69.5,0,0,0,,,,,9.4,154.8,1018.6,12.6,0.9,,,,,2001-12-25T07:11:34,2001-12-25T17:30:48,0.37,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/26/2001,22.9,8.3,15,22.9,8.3,15,9,70.4,0,0,0,,,,,14.8,163.1,1020.1,20.9,0.9,,,,,2001-12-26T07:11:59,2001-12-26T17:31:23,0.41,Partially cloudy,Partly cloudy throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/27/2001,23.1,8.2,15.8,23.1,8.2,15.8,9,67.1,0,0,0,,,,,11.2,302.5,1021.8,0,1,,,,,2001-12-27T07:12:23,2001-12-27T17:31:58,0.45,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
12/28/2001,18.9,9.1,12.3,18.9,9.1,12.3,9.9,85.8,0,0,0,,,,,9.4,307.3,1022.9,0,0.2,,,,,2001-12-28T07:12:45,2001-12-28T17:32:35,0.48,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/29/2001,15.9,8.1,10.7,15.9,7.4,10.6,8.2,85.8,0,0,0,,,,,14.8,296.5,1022,0,0.4,,,,,2001-12-29T07:13:06,2001-12-29T17:33:13,0.49,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/30/2001,15.6,7.1,10.6,15.6,7.1,10.4,8.1,85.6,0,0,0,,,,,11.2,303.7,1021.5,0,0.5,,,,,2001-12-30T07:13:25,2001-12-30T17:33:53,0.5,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
12/31/2001,17.7,8.1,11.5,17.7,5.8,10.9,7.5,77.5,0,0,0,,,,,13,310.3,1020.4,0,0.8,,,,,2001-12-31T07:13:43,2001-12-31T17:34:33,0.51,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/1/2002,19.1,6.1,12.6,19.1,6.1,12.6,8.7,79.1,0,0,0,,,,,7.6,63.1,1022.1,0,0.3,,,,,2002-01-01T07:14:00,2002-01-01T17:35:13,0.53,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/2/2002,22.1,6.7,11.8,22.1,6.7,11.8,8.1,81.3,0,0,0,,,,,11.2,354.5,1022.9,0,0.4,,,,,2002-01-02T07:14:15,2002-01-02T17:35:55,0.56,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/3/2002,21.1,5.9,13.4,21.1,5.9,13.4,7.6,72.3,0,0,0,,,,,9.4,324.9,1021.6,6.7,0.9,,,,,2002-01-03T07:14:29,2002-01-03T17:36:38,0.61,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/4/2002,22.1,6.2,13.6,22.1,6.2,13.6,8.3,74.9,0,0,0,,,,,13,107,1021.1,3,0.5,,,,,2002-01-04T07:14:41,2002-01-04T17:37:21,0.66,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/5/2002,21.8,4.1,12.9,21.8,4.1,12.9,7,72.3,0,0,0,,,,,9.4,285.5,1020,8,0.5,,,,,2002-01-05T07:14:51,2002-01-05T17:38:05,0.72,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/6/2002,22.1,6.2,13.6,22.1,6.2,13.6,7.2,69.2,0,0,0,,,,,11.2,116,1019.6,20.4,0.6,,,,,2002-01-06T07:15:00,2002-01-06T17:38:50,0.77,Partially cloudy,Partly cloudy throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/7/2002,21.3,4.1,13.4,21.3,4.1,13.4,6.9,69.6,0,0,0,,,,,7.6,292.8,1020.2,1.3,0.9,,,,,2002-01-07T07:15:07,2002-01-07T17:39:36,0.83,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/8/2002,23.7,6.2,14.3,23.7,6.2,14.3,6.8,66.3,0,0,0,,,,,14.8,312.1,1020.6,0,0.9,,,,,2002-01-08T07:15:13,2002-01-08T17:40:22,0.88,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/9/2002,21.1,6.6,12.7,21.1,6.6,12.6,7.6,74.2,0,0,0,,,,,11.2,285.1,1021.2,5.2,0.6,,,,,2002-01-09T07:15:17,2002-01-09T17:41:08,0.92,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/10/2002,22.1,7.1,13.4,22.1,6.3,13.2,7.3,70.4,0,0,0,,,,,14.8,279.2,1020.3,16.8,0.8,,,,,2002-01-10T07:15:20,2002-01-10T17:41:56,0.96,Clear,Clear conditions throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/11/2002,23.1,7.1,14.9,23.1,6.3,14.8,6.3,61.5,0,0,0,,,,,27.7,291.3,1017,0,1.5,,,,,2002-01-11T07:15:21,2002-01-11T17:42:43,0.98,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/12/2002,24.1,9.1,16.1,24.1,8,16,6.9,57,0,0,0,,,,,22.3,292.6,1014.4,0,1.8,,,,,2002-01-12T07:15:20,2002-01-12T17:43:31,1,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/13/2002,22.1,10.1,16.6,22.1,10.1,16.6,8.9,62.3,0,0,0,,,,,18.4,116.2,1013.9,31.2,1,,,,,2002-01-13T07:15:18,2002-01-13T17:44:20,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
1/14/2002,22.1,14.7,18.1,22.1,14.7,18.1,9.4,57.5,0,0,0,,,,,22.3,120.2,1011.2,53.9,1.4,,,,,2002-01-14T07:15:14,2002-01-14T17:45:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
1/15/2002,17.1,13.1,15.3,17.1,13.1,15.3,10.2,72.1,48.739,100,25,rain,,,,22.3,114.1,1010.8,84.2,1.2,,,,,2002-01-15T07:15:08,2002-01-15T17:45:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
1/16/2002,16.1,14.2,15.3,16.1,14.2,15.3,12.3,82.5,40.876,100,12.5,rain,,,,14.8,123.4,1013.6,90.8,1.2,,,,,2002-01-16T07:15:01,2002-01-16T17:46:47,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
1/17/2002,19.1,10.1,14.6,19.1,10.1,14.6,11.5,82.2,0,0,0,,,,,13,333,1013.1,62.1,0.5,,,,,2002-01-17T07:14:53,2002-01-17T17:47:37,0.07,Partially cloudy,Partly cloudy throughout the day.,fog,"4,218,209,999,942,180,000,000"
1/18/2002,19.1,12.4,15,19.1,12.4,15,11.6,80.5,10.017,100,33.33,rain,,,,16.6,308.8,1012,55.5,1.1,,,,,2002-01-18T07:14:42,2002-01-18T17:48:27,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
1/19/2002,20.1,9.1,14.5,20.1,9.1,14.5,9.4,74.2,1.208,100,8.33,rain,,,,11.2,343.6,1014.5,22.6,1.1,,,,,2002-01-19T07:14:30,2002-01-19T17:49:17,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"4,218,209,999,942,180,000,000"
1/20/2002,20.2,8.1,14.3,20.2,8.1,14.3,4.6,56.3,0,0,0,,,,,18.4,348.1,1016.8,7.7,1.8,,,,,2002-01-20T07:14:17,2002-01-20T17:50:08,0.19,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/21/2002,19.1,6.5,13.4,19.1,6.5,13.4,3.1,55.1,0,0,0,,,,,22.3,323.3,1016.7,0,2.1,,,,,2002-01-21T07:14:02,2002-01-21T17:50:58,0.24,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/22/2002,18.7,5.9,12.3,18.7,5.9,12.3,4.5,62.1,0,0,0,,,,,16.6,284.1,1015.6,8.7,1.6,,,,,2002-01-22T07:13:45,2002-01-22T17:51:48,0.28,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/23/2002,19.1,6.3,12.5,19.1,6.3,12.5,5,64,0,0,0,,,,,24.1,298.5,1015.5,0,1.5,,,,,2002-01-23T07:13:27,2002-01-23T17:52:39,0.34,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/24/2002,21.1,7.1,13.3,21.1,5.3,13,4.2,58,0,0,0,,,,,22.3,295.3,1013.9,3.7,1.9,,,,,2002-01-24T07:13:07,2002-01-24T17:53:29,0.38,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/25/2002,24.1,8.3,16.4,24.1,8.3,16.4,6.6,56.2,1.208,100,8.33,rain,,,,11.2,163.6,1012.2,47.2,2.1,,,,,2002-01-25T07:12:46,2002-01-25T17:54:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"4,218,209,999,942,180,000,000"
1/26/2002,22.9,13.4,16.7,22.9,13.4,16.7,8.5,60.8,6.125,100,25,rain,,,,22.3,76.5,1011.7,61.1,2.2,,,,,2002-01-26T07:12:23,2002-01-26T17:55:10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
1/27/2002,16.7,10.4,13.7,16.7,10.4,13.7,7.8,68,1.812,100,12.5,rain,,,,24.1,332.3,1013.1,45.8,1.7,,,,,2002-01-27T07:11:58,2002-01-27T17:56:00,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
1/28/2002,19.1,6.1,12.6,19.1,6.1,12.5,6.5,70,0,0,0,,,,,18.4,320.1,1017.7,8.8,1.5,,,,,2002-01-28T07:11:32,2002-01-28T17:56:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/29/2002,19.1,7.1,12.9,19.1,7.1,12.9,6.1,66.7,0,0,0,,,,,18.4,302.4,1020.5,4.7,1.5,,,,,2002-01-29T07:11:05,2002-01-29T17:57:40,0.5,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/30/2002,21.1,7.1,13.4,21.1,7.1,13.3,5,61.5,0,0,0,,,,,20.5,300.7,1020.1,1.6,1.8,,,,,2002-01-30T07:10:36,2002-01-30T17:58:30,0.52,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
1/31/2002,22.1,6.4,13.8,22.1,5.6,13.7,3.9,56.5,0,0,0,,,,,14.8,312.6,1020.2,0,1.8,,,,,2002-01-31T07:10:06,2002-01-31T17:59:20,0.55,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/1/2002,22.1,7.1,14.5,22.1,7.1,14.5,4.6,55.6,0,0,0,,,,,11.2,293.8,1020.1,0,1.6,,,,,2002-02-01T07:09:34,2002-02-01T18:00:09,0.59,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/2/2002,23.1,7.1,14.7,23.1,7.1,14.7,5.1,57.3,0,0,0,,,,,20.5,311.9,1018.9,0,1.8,,,,,2002-02-02T07:09:01,2002-02-02T18:00:58,0.64,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/3/2002,21.1,8.1,14.1,21.1,7.4,13.9,3.8,54.2,0,0,0,,,,,25.9,300.8,1017.6,0,2,,,,,2002-02-03T07:08:26,2002-02-03T18:01:47,0.69,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/4/2002,22.1,6.1,13.7,22.1,5.1,13.4,3.1,52.4,0,0,0,,,,,18.4,292.4,1016.5,2.7,2.7,,,,,2002-02-04T07:07:50,2002-02-04T18:02:35,0.75,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/5/2002,21.1,7.6,14.7,21.1,7.6,14.7,5.8,58.2,2.512,100,16.67,rain,,,,18.4,107,1015.6,42.1,1.7,,,,,2002-02-05T07:07:13,2002-02-05T18:03:24,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,218,209,999,942,180,000,000"
2/6/2002,24.3,10.2,16.8,24.3,10.2,16.8,7.4,58.1,1.812,100,12.5,rain,,,,13,125.7,1013.1,22.5,1.9,,,,,2002-02-06T07:06:35,2002-02-06T18:04:12,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
2/7/2002,22.3,10.7,16.9,22.3,10.7,16.9,6.4,52.3,0,0,0,,,,,18.4,214.6,1012.4,20.2,2.3,,,,,2002-02-07T07:05:55,2002-02-07T18:04:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
2/8/2002,20.1,8.1,14.4,20.1,8.1,14.4,6.9,62.3,0,0,0,,,,,22.3,334.3,1015.2,47.3,1.6,,,,,2002-02-08T07:05:14,2002-02-08T18:05:47,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
2/9/2002,19.6,6.1,13.4,19.6,6.1,13.3,0.7,47,0,0,0,,,,,22.3,323.2,1020.1,1.3,2.5,,,,,2002-02-09T07:04:31,2002-02-09T18:06:34,0.97,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/10/2002,20.3,7.1,13.7,20.3,4.3,13.2,1.3,44.9,0,0,0,,,,,18.4,323.9,1018,33.2,2.4,,,,,2002-02-10T07:03:47,2002-02-10T18:07:20,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
2/11/2002,15.1,10.7,12.9,15.1,10.7,12.9,8.7,76.8,22.867,100,20.83,rain,,,,25.9,108.4,1014.9,95,1.3,,,,,2002-02-11T07:03:03,2002-02-11T18:08:06,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"4,218,209,999,942,180,000,000"
2/12/2002,21.5,11.1,14.5,21.5,11.1,14.5,9.8,75.1,20.442,100,12.5,rain,,,,14.8,265.7,1020.6,63.8,1.4,,,,,2002-02-12T07:02:16,2002-02-12T18:08:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,218,209,999,942,180,000,000"
2/13/2002,22.1,9.1,15.1,22.1,9.1,15.1,9,68.8,0,0,0,,,,,25.9,293.2,1020.8,14.7,1.6,,,,,2002-02-13T07:01:29,2002-02-13T18:09:38,0.01,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/14/2002,23.1,8.1,16.3,23.1,6.8,16.2,8,60.1,0,0,0,,,,,22.3,302,1019,21.1,1.8,,,,,2002-02-14T07:00:41,2002-02-14T18:10:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
2/15/2002,24.1,10.9,17.5,24.1,10.9,17.5,9.8,63.8,0,0,0,,,,,18.4,291.2,1017.8,18.1,1.7,,,,,2002-02-15T06:59:52,2002-02-15T18:11:07,0.04,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/16/2002,27.1,12,18.9,26.5,12,18.9,10.1,60.9,45.111,100,4.17,rain,,,,9.4,309.1,1015.9,33.3,1.9,,,,,2002-02-16T06:59:01,2002-02-16T18:11:51,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"4,218,209,999,942,180,000,000"
2/17/2002,28.1,12.5,20.4,27.4,12.5,20.3,11.8,60.6,0,0,0,,,,,11.2,115.6,1016.7,57.1,2,,,,,2002-02-17T06:58:09,2002-02-17T18:12:35,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
2/18/2002,30.1,13.5,22,28.6,13.5,21.7,11.9,56.9,0,0,0,,,,,13,132.2,1019.2,2.4,2.2,,,,,2002-02-18T06:57:17,2002-02-18T18:13:19,0.15,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/19/2002,30.1,14.5,21.5,28.3,14.5,21.2,10,52,0,0,0,,,,,13,318.4,1018.4,0.2,2,,,,,2002-02-19T06:56:23,2002-02-19T18:14:02,0.2,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
2/20/2002,26.1,13.1,19.5,26.1,13.1,19.5,9.1,54.5,0,0,0,,,,,14.8,295.9,1016.8,26.1,2,,,,,2002-02-20T06:55:29,2002-02-20T18:14:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,218,209,999,942,180,000,000"
2/21/2002,30.1,12,21.1,28.4,12,20.8,9.2,50.5,0,0,0,,,,,9.4,155.8,1016.8,6.9,2.5,,,,,2002-02-21T06:54:34,2002-02-21T18:15:26,0.3,Clear,Clear conditions throughout the day.,clear-day,"4,218,209,999,942,180,000,000"
